time_s,phase,ias_mps,aoa_deg,vs_mps,agl_m,lift_kN,weight_kN,lift_ratio,vs1g_est_mps
61.68,TAKEOFF:TO_CLIMB,0.059,0,-0.187,0.366,0,743.091,0,-1
61.94,TAKEOFF:TO_CLIMB,0.333,0,-0.354,0.154,-15.566,743.091,-0.02095,-1
62.16,TAKEOFF:TO_CLIMB,0.199,0,-0.09,0.125,-1.111,743.091,-0.0015,-1
62.38,TAKEOFF:TO_CLIMB,0.059,0,0.221,0.119,0,743.091,0,-1
62.6,TAKEOFF:TO_CLIMB,0.237,0,0.234,0.082,-1.637,743.091,-0.0022,-1
62.82,TAKEOFF:TO_CLIMB,0.136,0,-0.029,0.101,1.007,743.091,0.00136,-1
63.08,TAKEOFF:TO_CLIMB,0.238,0,-0.324,0.047,5.611,743.091,0.00755,-1
63.3,TAKEOFF:TO_CLIMB,0.291,0,-0.246,-0.009,1.655,743.091,0.00223,-1
63.52,TAKEOFF:TO_CLIMB,0.138,0,-0.034,-0.051,0.006,743.091,1E-05,-1
63.74,TAKEOFF:TO_CLIMB,0.069,0,0.174,-0.082,0,743.091,0,-1
63.96,TAKEOFF:TO_CLIMB,0.233,0,0.286,-0.095,-1.134,743.091,-0.00153,-1
64.22,TAKEOFF:TO_CLIMB,0.254,0,0.197,-0.061,-3.776,743.091,-0.00508,-1
64.44,TAKEOFF:TO_CLIMB,0.107,0,0.044,-0.022,0,743.091,0,-1
64.66,TAKEOFF:TO_CLIMB,0.013,0,-0.003,-0.019,0,743.091,0,-1
64.88,TAKEOFF:TO_CLIMB,0.019,0,0.091,-0.057,0,743.091,0,-1
65.1,TAKEOFF:TO_CLIMB,0.244,0,0.308,0.062,-38.177,743.091,-0.05138,-1
65.36,TAKEOFF:TO_CLIMB,0.282,0,0.324,0.125,-11.195,743.091,-0.01507,-1
65.58,TAKEOFF:TO_CLIMB,0.372,0,0.488,0.2,-15.39,743.091,-0.02071,-1
65.8,TAKEOFF:TO_CLIMB,0.421,0,0.347,0.327,-2.319,743.091,-0.00312,-1
66.02,TAKEOFF:TO_CLIMB,0.283,0,0.248,0.429,-0.768,743.091,-0.00103,-1
66.24,TAKEOFF:TO_CLIMB,0.123,0,-0.03,0.524,-0.14,743.091,-0.00019,-1
66.5,TAKEOFF:TO_CLIMB,0.222,0,-0.32,0.611,1.807,743.091,0.00243,-1
66.72,TAKEOFF:TO_CLIMB,0.396,0,-0.509,0.784,17.169,743.091,0.0231,-1
66.94,TAKEOFF:TO_CLIMB,0.434,0,-0.367,0.856,19.546,743.091,0.0263,-1
67.16,TAKEOFF:TO_CLIMB,0.3,0,-0.298,0.779,11.159,743.091,0.01502,-1
67.38,TAKEOFF:TO_CLIMB,0.321,0,-0.4,0.62,8.373,743.091,0.01127,-1
67.64,TAKEOFF:TO_CLIMB,0.51,0,-0.611,0.418,4.012,743.091,0.0054,-1
67.86,TAKEOFF:TO_CLIMB,0.601,0,-0.636,0.262,3.297,743.091,0.00444,-1
68.08,TAKEOFF:TO_CLIMB,0.607,0,-0.501,0.066,3.339,743.091,0.00449,-1
68.3,TAKEOFF:TO_CLIMB,0.276,0,-0.1,-0.105,-10.567,743.091,-0.01422,-1
68.52,TAKEOFF:TO_CLIMB,0.027,0,0.141,-0.276,0,743.091,0,-1
68.78,TAKEOFF:TO_CLIMB,0.268,0,0.332,-0.361,-52.679,743.091,-0.07089,-1
69,TAKEOFF:TO_CLIMB,0.26,0,0.157,-0.35,-50.396,743.091,-0.06782,-1
69.22,TAKEOFF:TO_CLIMB,0.076,0,0.036,-0.378,0,743.091,0,-1
69.44,TAKEOFF:TO_CLIMB,0.127,0,0.275,-0.377,0,743.091,0,-1
69.66,TAKEOFF:TO_CLIMB,0.457,0,0.666,-0.304,-20.78,743.091,-0.02796,-1
69.92,TAKEOFF:TO_CLIMB,0.774,0,0.834,-0.225,-17.848,743.091,-0.02402,-1
70.14,TAKEOFF:TO_CLIMB,0.668,0,0.583,-0.135,-2.72,743.091,-0.00366,-1
70.36,TAKEOFF:TO_CLIMB,0.471,0,0.326,0.103,-2.104,743.091,-0.00283,-1
70.58,TAKEOFF:TO_CLIMB,0.083,0,-0.125,0.362,0,743.091,0,-1
70.8,TAKEOFF:TO_CLIMB,0.23,0,-0.278,0.478,7.831,743.091,0.01054,-1
71.06,TAKEOFF:TO_CLIMB,0.12,0,0.051,0.406,10.336,743.091,0.01391,-1
71.28,TAKEOFF:TO_CLIMB,0.266,0,0.438,0.475,-4.531,743.091,-0.0061,-1
71.5,TAKEOFF:TO_CLIMB,0.326,0,0.144,0.631,-0.462,743.091,-0.00062,-1
71.72,TAKEOFF:TO_CLIMB,0.123,0,-0.394,0.668,0,743.091,0,-1
71.94,TAKEOFF:TO_CLIMB,0.553,0,-0.691,0.617,10.462,743.091,0.01408,-1
72.2,TAKEOFF:TO_CLIMB,0.635,0,-0.566,0.518,5.388,743.091,0.00725,-1
72.42,TAKEOFF:TO_CLIMB,0.389,0,-0.212,0.446,-2.05,743.091,-0.00276,-1
72.64,TAKEOFF:TO_CLIMB,0.067,0,0.038,0.421,0,743.091,0,-1
72.86,TAKEOFF:TO_CLIMB,0.066,0,0.054,0.412,0,743.091,0,-1
73.08,TAKEOFF:TO_CLIMB,0.008,0,-0.079,0.371,0,743.091,0,-1
73.34,TAKEOFF:TO_CLIMB,0.148,0,-0.192,0.268,-2.532,743.091,-0.00341,-1
73.56,TAKEOFF:TO_CLIMB,0.18,0,-0.158,0.115,-2.401,743.091,-0.00323,-1
73.78,TAKEOFF:TO_CLIMB,0.086,0,0.033,-0.064,0,743.091,0,-1
74,TAKEOFF:TO_CLIMB,0.18,0,0.277,-0.13,-1.883,743.091,-0.00253,-1
74.22,TAKEOFF:TO_CLIMB,0.245,0,0.18,-0.198,-1.574,743.091,-0.00212,-1
74.48,TAKEOFF:TO_CLIMB,0.031,0,-0.203,-0.341,0,743.091,0,-1
74.7,TAKEOFF:TO_CLIMB,0.327,0,-0.337,-0.463,26.066,743.091,0.03508,-1
74.92,TAKEOFF:TO_CLIMB,0.141,0,-0.065,-0.282,8.66,743.091,0.01165,-1
75.14,TAKEOFF:TO_CLIMB,0.008,0,0.082,-0.18,0,743.091,0,-1
75.36,TAKEOFF:TO_CLIMB,0.237,0,0.394,0.009,-14.883,743.091,-0.02003,-1
75.62,TAKEOFF:TO_CLIMB,0.296,0,0.15,0.29,0.156,743.091,0.00021,-1
75.84,TAKEOFF:TO_CLIMB,0.06,0,0.092,0.331,0,743.091,0,-1
76.06,TAKEOFF:TO_CLIMB,0.224,0,0.299,0.529,-59.665,743.091,-0.08029,-1
76.28,TAKEOFF:TO_CLIMB,0.304,0,0.342,0.649,-42.332,743.091,-0.05697,-1
76.5,TAKEOFF:TO_CLIMB,0.308,0,0.271,0.652,-33.566,743.091,-0.04517,-1
76.76,TAKEOFF:TO_CLIMB,0.221,0,0.259,0.661,-6.746,743.091,-0.00908,-1
76.98,TAKEOFF:TO_CLIMB,0.261,0,0.282,0.728,-1.08,743.091,-0.00145,-1
77.2,TAKEOFF:TO_CLIMB,0.222,0,0.141,0.75,-1.271,743.091,-0.00171,-1
77.42,TAKEOFF:TO_CLIMB,0.017,0,-0.179,0.617,0,743.091,0,-1
77.64,TAKEOFF:TO_CLIMB,0.346,0,-0.539,0.309,1.892,743.091,0.00255,-1
77.9,TAKEOFF:TO_CLIMB,0.464,0,-0.106,0.078,10.884,743.091,0.01465,-1
78.12,TAKEOFF:TO_CLIMB,0.134,0,-0.276,0.289,0,743.091,0,-1
78.34,TAKEOFF:TO_CLIMB,0.431,0,-0.571,0.303,23.372,743.091,0.03145,-1
78.56,TAKEOFF:TO_CLIMB,0.595,0,-0.651,0.111,7.727,743.091,0.0104,-1
78.78,TAKEOFF:TO_CLIMB,0.675,0,-0.68,-0.166,1.864,743.091,0.00251,-1
79.04,TAKEOFF:TO_CLIMB,0.383,0,-0.292,-0.168,-15.989,743.091,-0.02152,-1
79.26,TAKEOFF:TO_CLIMB,0.08,0,0.149,-0.262,0,743.091,0,-1
79.48,TAKEOFF:TO_CLIMB,0.338,0,0.347,-0.113,-15.277,743.091,-0.02056,-1
79.7,TAKEOFF:TO_CLIMB,0.186,0,0.051,-0.097,-5.038,743.091,-0.00678,-1
79.92,TAKEOFF:TO_CLIMB,0.085,0,0.137,-0.059,0,743.091,0,-1
80.18,TAKEOFF:TO_CLIMB,0.121,0,0.2,-0.001,0,743.091,0,-1
80.4,TAKEOFF:TO_CLIMB,0.403,0,0.673,0.091,-29.078,743.091,-0.03913,-1
80.62,TAKEOFF:TO_CLIMB,0.691,0,0.74,0.257,-17.244,743.091,-0.02321,-1
80.84,TAKEOFF:TO_CLIMB,0.736,0,0.718,0.341,-37.004,743.091,-0.0498,-1
81.06,TAKEOFF:TO_CLIMB,0.571,0,0.48,0.408,-29.403,743.091,-0.03957,-1
81.32,TAKEOFF:TO_CLIMB,0.36,0,0.345,0.535,-10.829,743.091,-0.01457,-1
81.54,TAKEOFF:TO_CLIMB,0.344,0,0.367,0.735,-6.887,743.091,-0.00927,-1
81.76,TAKEOFF:TO_CLIMB,0.234,0,0.044,0.925,-18.19,743.091,-0.02448,-1
81.98,TAKEOFF:TO_CLIMB,0.203,0,-0.425,0.941,31.459,743.091,0.04234,-1
82.2,TAKEOFF:TO_CLIMB,0.546,0,-0.694,0.806,18.132,743.091,0.0244,-1
82.46,TAKEOFF:TO_CLIMB,0.735,0,-0.786,0.525,3.569,743.091,0.0048,-1
82.68,TAKEOFF:TO_CLIMB,0.686,0,-0.552,0.263,2.56,743.091,0.00344,-1
82.9,TAKEOFF:TO_CLIMB,0.375,0,-0.248,0.181,-2.401,743.091,-0.00323,-1
83.12,TAKEOFF:TO_CLIMB,0.14,0,-0.026,0.017,0.994,743.091,0.00134,-1
83.34,TAKEOFF:TO_CLIMB,0.075,0,-0.318,0.039,0,743.091,0,-1
83.6,TAKEOFF:TO_CLIMB,0.699,0,-0.928,-0.176,18.937,743.091,0.02548,-1
83.82,TAKEOFF:TO_CLIMB,0.662,0,-0.61,-0.176,10.636,743.091,0.01431,-1
84.04,TAKEOFF:TO_CLIMB,0.491,0,-0.226,-0.29,2.592,743.091,0.00349,-1
84.26,TAKEOFF:TO_CLIMB,0.283,0,0.5,-0.182,-52.489,743.091,-0.07064,-1
84.48,TAKEOFF:TO_CLIMB,0.575,0,0.793,-0.17,-56.632,743.091,-0.07621,-1
84.74,TAKEOFF:TO_CLIMB,0.78,0,0.666,-0.019,-39.321,743.091,-0.05292,-1
84.96,TAKEOFF:TO_CLIMB,0.47,0,0.334,0.058,-16.013,743.091,-0.02155,-1
85.18,TAKEOFF:TO_CLIMB,0.197,0,0.156,0.137,-10.372,743.091,-0.01396,-1
85.4,TAKEOFF:TO_CLIMB,0.205,0,0.338,0.224,-6.896,743.091,-0.00928,-1
85.62,TAKEOFF:TO_CLIMB,0.435,0,0.485,0.32,-6.262,743.091,-0.00843,-1
85.88,TAKEOFF:TO_CLIMB,0.399,0,0.345,0.406,-1.839,743.091,-0.00247,-1
86.1,TAKEOFF:TO_CLIMB,0.235,0,0.138,0.472,-0.44,743.091,-0.00059,-1
86.32,TAKEOFF:TO_CLIMB,0.047,0,-0.029,0.491,0,743.091,0,-1
86.54,TAKEOFF:TO_CLIMB,0.092,0,-0.158,0.436,0,743.091,0,-1
86.76,TAKEOFF:TO_CLIMB,0.214,0,-0.294,0.307,5.205,743.091,0.00701,-1
87.02,TAKEOFF:TO_CLIMB,0.351,0,-0.36,0.148,1.853,743.091,0.00249,-1
87.24,TAKEOFF:TO_CLIMB,0.307,0,-0.355,0.243,-8.077,743.091,-0.01087,-1
87.46,TAKEOFF:TO_CLIMB,0.37,0,-0.244,0.331,2.887,743.091,0.00389,-1
87.68,TAKEOFF:TO_CLIMB,0.011,0,0.249,0.424,0,743.091,0,-1
87.9,TAKEOFF:TO_CLIMB,0.422,0,0.463,0.517,-2.385,743.091,-0.00321,-1
88.16,TAKEOFF:TO_CLIMB,0.124,0,-0.062,0.448,0.752,743.091,0.00101,-1
88.38,TAKEOFF:TO_CLIMB,0.144,0,-0.29,0.419,0,743.091,0,-1
88.6,TAKEOFF:TO_CLIMB,0.38,0,-0.36,0.268,3.34,743.091,0.00449,-1
88.82,TAKEOFF:TO_CLIMB,0.223,0,-0.078,0.155,1.436,743.091,0.00193,-1
89.04,TAKEOFF:TO_CLIMB,0.085,0,0.219,0.145,0,743.091,0,-1
89.3,TAKEOFF:TO_CLIMB,0.191,0,0.096,0.279,-0.407,743.091,-0.00055,-1
89.52,TAKEOFF:TO_CLIMB,0.077,0,-0.261,0.366,0,743.091,0,-1
89.74,TAKEOFF:TO_CLIMB,0.446,0,-0.625,0.32,12.218,743.091,0.01644,-1
89.96,TAKEOFF:TO_CLIMB,0.617,0,-0.574,0.119,27.777,743.091,0.03738,-1
90.18,TAKEOFF:TO_CLIMB,0.363,0,-0.133,-0.126,5.322,743.091,0.00716,-1
90.44,TAKEOFF:TO_CLIMB,0.237,0,0.451,-0.088,-54.459,743.091,-0.07329,-1
90.66,TAKEOFF:TO_CLIMB,0.396,0,0.33,0.089,-13.569,743.091,-0.01826,-1
90.88,TAKEOFF:TO_CLIMB,0.217,0,0.156,0.111,-8.378,743.091,-0.01127,-1
91.1,TAKEOFF:TO_CLIMB,0.194,0,0.246,0.161,-13.765,743.091,-0.01852,-1
91.32,TAKEOFF:TO_CLIMB,0.247,0,0.288,0.197,-1.532,743.091,-0.00206,-1
91.58,TAKEOFF:TO_CLIMB,0.309,0,0.336,0.176,-1.133,743.091,-0.00152,-1
91.8,TAKEOFF:TO_CLIMB,0.274,0,0.178,0.22,-0.699,743.091,-0.00094,-1
92.02,TAKEOFF:TO_CLIMB,0.023,0,-0.121,0.166,0,743.091,0,-1
92.24,TAKEOFF:TO_CLIMB,0.139,0,-0.081,0.075,15.092,743.091,0.02031,-1
92.46,TAKEOFF:TO_CLIMB,0.064,0,0.192,0.114,0,743.091,0,-1
92.72,TAKEOFF:TO_CLIMB,0.203,0,0.16,0.211,2.669,743.091,0.00359,-1
92.94,TAKEOFF:TO_CLIMB,0.023,0,-0.157,0.226,0,743.091,0,-1
93.16,TAKEOFF:TO_CLIMB,0.316,0,-0.484,0.159,2.681,743.091,0.00361,-1
93.38,TAKEOFF:TO_CLIMB,0.556,0,-0.667,0.04,3.09,743.091,0.00416,-1
93.6,TAKEOFF:TO_CLIMB,0.583,0,-0.429,-0.082,7.718,743.091,0.01039,-1
93.86,TAKEOFF:TO_CLIMB,0.031,0,0.252,0.037,0,743.091,0,-1
94.08,TAKEOFF:TO_CLIMB,0.36,0,0.443,0.213,-1.345,743.091,-0.00181,-1
94.3,TAKEOFF:TO_CLIMB,0.382,0,0.281,0.394,-0.916,743.091,-0.00123,-1
94.52,TAKEOFF:TO_CLIMB,0.141,0,0.012,0.525,0.131,743.091,0.00018,-1
94.74,TAKEOFF:TO_CLIMB,0.061,0,-0.082,0.608,0,743.091,0,-1
95,TAKEOFF:TO_CLIMB,0.007,0,0.057,0.678,0,743.091,0,-1
95.22,TAKEOFF:TO_CLIMB,0.108,0,0.163,0.605,0,743.091,0,-1
95.44,TAKEOFF:TO_CLIMB,0.211,0,0.263,0.537,1.441,743.091,0.00194,-1
95.66,TAKEOFF:TO_CLIMB,0.157,0,0.056,0.521,0.377,743.091,0.00051,-1
95.88,TAKEOFF:TO_CLIMB,0.03,0,-0.097,0.437,0,743.091,0,-1
96.14,TAKEOFF:TO_CLIMB,0.103,0,-0.09,0.221,0,743.091,0,-1
96.36,TAKEOFF:TO_CLIMB,0.046,0,-0.004,-0.018,0,743.091,0,-1
96.58,TAKEOFF:TO_CLIMB,0.009,0,-0.013,-0.225,0,743.091,0,-1
96.8,TAKEOFF:TO_CLIMB,0.07,0,-0.149,-0.358,0,743.091,0,-1
97.02,TAKEOFF:TO_CLIMB,0.226,0,-0.307,-0.369,0.911,743.091,0.00123,-1
97.28,TAKEOFF:TO_CLIMB,0.249,0,-0.177,-0.279,1.846,743.091,0.00248,-1
97.5,TAKEOFF:TO_CLIMB,0.093,0,-0.03,-0.223,0,743.091,0,-1
97.72,TAKEOFF:TO_CLIMB,0.084,0,0.254,-0.112,0,743.091,0,-1
97.94,TAKEOFF:TO_CLIMB,0.251,0,0.164,0.149,0.246,743.091,0.00033,-1
98.16,TAKEOFF:TO_CLIMB,0.03,0,-0.225,0.257,0,743.091,0,-1
98.42,TAKEOFF:TO_CLIMB,0.428,0,-0.507,0.28,4.168,743.091,0.00561,-1
98.64,TAKEOFF:TO_CLIMB,0.441,0,-0.423,0.332,4.357,743.091,0.00586,-1
98.86,TAKEOFF:TO_CLIMB,0.323,0,-0.207,0.318,2.528,743.091,0.0034,-1
99.08,TAKEOFF:TO_CLIMB,0.034,0,0.117,0.335,0,743.091,0,-1
99.3,TAKEOFF:TO_CLIMB,0.181,0,0.222,0.393,0.19,743.091,0.00026,-1
99.56,TAKEOFF:TO_CLIMB,0.23,0,0.239,0.46,-3.823,743.091,-0.00514,-1
99.78,TAKEOFF:TO_CLIMB,0.196,0,0.135,0.452,-11.539,743.091,-0.01553,-1
100,TAKEOFF:TO_CLIMB,0.08,0,0.044,0.296,0,743.091,0,-1
100.22,TAKEOFF:TO_CLIMB,0.036,0,0.094,0.055,0,743.091,0,-1
100.44,TAKEOFF:TO_CLIMB,0.343,0,0.476,0.118,-86.264,743.091,-0.11609,-1
100.7,TAKEOFF:TO_CLIMB,0.403,0,0.379,0.161,-21.928,743.091,-0.02951,-1
100.92,TAKEOFF:TO_CLIMB,0.393,0,0.49,0.169,-4.47,743.091,-0.00601,-1
101.14,TAKEOFF:TO_CLIMB,0.463,0,0.409,0.243,-4.722,743.091,-0.00635,-1
101.36,TAKEOFF:TO_CLIMB,0.321,0,0.285,0.242,-3.513,743.091,-0.00473,-1
101.58,TAKEOFF:TO_CLIMB,0.257,0,0.279,0.216,-3.257,743.091,-0.00438,-1
101.84,TAKEOFF:TO_CLIMB,0.168,0,0.079,0.216,-0.814,743.091,-0.0011,-1
102.06,TAKEOFF:TO_CLIMB,0.047,0,-0.004,0.407,0,743.091,0,-1
102.28,TAKEOFF:TO_CLIMB,0.207,0,-0.435,0.601,6.369,743.091,0.00857,-1
102.5,TAKEOFF:TO_CLIMB,0.613,0,-0.75,0.58,23.395,743.091,0.03148,-1
102.72,TAKEOFF:TO_CLIMB,0.744,0,-0.815,0.446,15.635,743.091,0.02104,-1
102.98,TAKEOFF:TO_CLIMB,0.673,0,-0.564,0.277,6.258,743.091,0.00842,-1
103.2,TAKEOFF:TO_CLIMB,0.48,0,-0.507,0.183,2.403,743.091,0.00323,-1
103.42,TAKEOFF:TO_CLIMB,0.466,0,-0.488,0.068,-2.289,743.091,-0.00308,-1
103.64,TAKEOFF:TO_CLIMB,0.436,0,-0.346,-0.07,-16.389,743.091,-0.02206,-1
103.86,TAKEOFF:TO_CLIMB,0.243,0,-0.136,-0.182,-18.432,743.091,-0.0248,-1
104.12,TAKEOFF:TO_CLIMB,0.043,0,0.185,-0.262,0,743.091,0,-1
104.34,TAKEOFF:TO_CLIMB,0.267,0,0.342,-0.212,-1.909,743.091,-0.00257,-1
104.56,TAKEOFF:TO_CLIMB,0.327,0,0.317,-0.124,-1.62,743.091,-0.00218,-1
104.78,TAKEOFF:TO_CLIMB,0.276,0,0.27,-0.084,-1.311,743.091,-0.00176,-1
105,TAKEOFF:TO_CLIMB,0.272,0,0.296,-0.084,-1.47,743.091,-0.00198,-1
105.26,TAKEOFF:TO_CLIMB,0.3,0,0.434,-0.064,0.076,743.091,0.0001,-1
105.48,TAKEOFF:TO_CLIMB,0.593,0,0.566,0.294,-18.74,743.091,-0.02522,-1
105.7,TAKEOFF:TO_CLIMB,0.343,0,0.178,0.473,-0.47,743.091,-0.00063,-1
105.92,TAKEOFF:TO_CLIMB,0.137,0,0.186,0.556,-2.714,743.091,-0.00365,-1
106.14,TAKEOFF:TO_CLIMB,0.032,0,-0.107,0.637,0,743.091,0,-1
106.4,TAKEOFF:TO_CLIMB,0.203,0,-0.245,0.558,5.186,743.091,0.00698,-1
106.62,TAKEOFF:TO_CLIMB,0.226,0,-0.211,0.483,1.136,743.091,0.00153,-1
106.84,TAKEOFF:TO_CLIMB,0.145,0,-0.086,0.392,-3.71,743.091,-0.00499,-1
107.06,TAKEOFF:TO_CLIMB,0.026,0,0.034,0.216,0,743.091,0,-1
107.28,TAKEOFF:TO_CLIMB,0.114,0,0.216,-0.021,0,743.091,0,-1
107.54,TAKEOFF:TO_CLIMB,0.283,0,0.346,-0.132,-10.326,743.091,-0.0139,-1
107.76,TAKEOFF:TO_CLIMB,0.357,0,0.418,-0.036,-2.854,743.091,-0.00384,-1
107.98,TAKEOFF:TO_CLIMB,0.376,0,0.285,0.08,-0.892,743.091,-0.0012,-1
108.2,TAKEOFF:TO_CLIMB,0.132,0,-0.02,0.126,0.039,743.091,5E-05,-1
108.42,TAKEOFF:TO_CLIMB,0.165,0,-0.298,0.11,0.439,743.091,0.00059,-1
108.68,TAKEOFF:TO_CLIMB,0.389,0,-0.438,0.047,1.958,743.091,0.00264,-1
108.9,TAKEOFF:TO_CLIMB,0.377,0,-0.276,0.004,3.781,743.091,0.00509,-1
109.12,TAKEOFF:TO_CLIMB,0.109,0,0.036,0.065,1.536,743.091,0.00207,-1
109.34,TAKEOFF:TO_CLIMB,0.095,0,0.082,0.275,0,743.091,0,-1
109.56,TAKEOFF:TO_CLIMB,0.008,0,-0.122,0.478,0,743.091,0,-1
109.82,TAKEOFF:TO_CLIMB,0.269,0,-0.324,0.632,12.458,743.091,0.01676,-1
110.04,TAKEOFF:TO_CLIMB,0.376,0,-0.428,0.626,9.951,743.091,0.01339,-1
110.26,TAKEOFF:TO_CLIMB,0.378,0,-0.331,0.498,5.63,743.091,0.00758,-1
110.48,TAKEOFF:TO_CLIMB,0.174,0,-0.035,0.35,0.582,743.091,0.00078,-1
110.7,TAKEOFF:TO_CLIMB,0.07,0,0.094,0.308,0,743.091,0,-1
110.96,TAKEOFF:TO_CLIMB,0.019,0,-0.06,0.181,0,743.091,0,-1
111.18,TAKEOFF:TO_CLIMB,0.144,0,-0.221,-0.033,-0.803,743.091,-0.00108,-1
111.4,TAKEOFF:TO_CLIMB,0.11,0,-0.031,-0.093,-1.599,743.091,-0.00215,-1
111.62,TAKEOFF:TO_CLIMB,0.039,0,-0.043,-0.093,0,743.091,0,-1
111.84,TAKEOFF:TO_CLIMB,0.018,0,0.026,-0.173,0,743.091,0,-1
112.1,TAKEOFF:TO_CLIMB,0.116,0,0.187,-0.234,0,743.091,0,-1
112.32,TAKEOFF:TO_CLIMB,0.25,0,0.323,-0.207,-13.04,743.091,-0.01755,-1
112.54,TAKEOFF:TO_CLIMB,0.323,0,0.327,-0.141,-12.75,743.091,-0.01716,-1
112.76,TAKEOFF:TO_CLIMB,0.238,0,0.187,-0.094,-6.651,743.091,-0.00895,-1
112.98,TAKEOFF:TO_CLIMB,0.164,0,0.216,-0.045,-9.859,743.091,-0.01327,-1
113.24,TAKEOFF:TO_CLIMB,0.334,0,0.332,0.205,-16.415,743.091,-0.02209,-1
113.46,TAKEOFF:TO_CLIMB,0.286,0,0.292,0.304,-2.189,743.091,-0.00295,-1
113.68,TAKEOFF:TO_CLIMB,0.357,0,0.413,0.411,-5.396,743.091,-0.00726,-1
113.9,TAKEOFF:TO_CLIMB,0.299,0,0.241,0.504,-0.396,743.091,-0.00053,-1
114.12,TAKEOFF:TO_CLIMB,0.218,0,0.206,0.551,-0.347,743.091,-0.00047,-1
114.38,TAKEOFF:TO_CLIMB,0.116,0,0.05,0.505,-0.522,743.091,-0.0007,-1
114.6,TAKEOFF:TO_CLIMB,0.016,0,0.01,0.414,0,743.091,0,-1
114.82,TAKEOFF:TO_CLIMB,0.029,0,0.034,0.355,0,743.091,0,-1
115.04,TAKEOFF:TO_CLIMB,0.037,0,-0.153,0.353,0,743.091,0,-1
115.26,TAKEOFF:TO_CLIMB,0.334,0,-0.597,0.379,3.828,743.091,0.00515,-1
115.52,TAKEOFF:TO_CLIMB,0.915,0,-1.176,0.318,11.24,743.091,0.01513,-1
115.74,TAKEOFF:TO_CLIMB,1.174,0,-1.027,0.117,32.124,743.091,0.04323,-1
115.96,TAKEOFF:TO_CLIMB,0.74,0,-0.302,-0.08,17.847,743.091,0.02402,-1
116.18,TAKEOFF:TO_CLIMB,0.125,0,0.288,0.16,0,743.091,0,-1
116.4,TAKEOFF:TO_CLIMB,0.195,0,0.067,0.238,0.324,743.091,0.00044,-1
116.66,TAKEOFF:TO_CLIMB,0.142,0,-0.24,0.136,0,743.091,0,-1
116.88,TAKEOFF:TO_CLIMB,0.226,0,-0.263,0.217,-8.117,743.091,-0.01092,-1
117.1,TAKEOFF:TO_CLIMB,0.226,0,-0.088,0.221,-1.882,743.091,-0.00253,-1
117.32,TAKEOFF:TO_CLIMB,0.285,0,0.66,0.252,-50.794,743.091,-0.06836,-1
117.54,TAKEOFF:TO_CLIMB,0.626,0,0.518,0.324,-32.041,743.091,-0.04312,-1
117.8,TAKEOFF:TO_CLIMB,0.31,0,0.283,0.262,-43.122,743.091,-0.05803,-1
118.02,TAKEOFF:TO_CLIMB,0.284,0,0.384,0.244,-53.347,743.091,-0.07179,-1
118.24,TAKEOFF:TO_CLIMB,0.491,0,0.633,0.347,-16.473,743.091,-0.02217,-1
118.46,TAKEOFF:TO_CLIMB,0.659,0,0.633,0.39,-4.468,743.091,-0.00601,-1
118.68,TAKEOFF:TO_CLIMB,0.405,0,0.249,0.273,-3.375,743.091,-0.00454,-1
118.94,TAKEOFF:TO_CLIMB,0.065,0,-0.045,-0.019,0,743.091,0,-1
119.16,TAKEOFF:TO_CLIMB,0.077,0,0.15,-0.173,0,743.091,0,-1
119.38,TAKEOFF:TO_CLIMB,0.179,0,0.046,0.127,7.131,743.091,0.0096,-1
119.6,TAKEOFF:TO_CLIMB,0.154,0,-0.391,0.305,0,743.091,0,-1
119.82,TAKEOFF:TO_CLIMB,0.61,0,-0.852,0.314,19,743.091,0.02557,-1
120.08,TAKEOFF:TO_CLIMB,0.903,0,-0.82,0.147,7.903,743.091,0.01063,-1
120.3,TAKEOFF:TO_CLIMB,0.695,0,-0.564,-0.009,-4.274,743.091,-0.00575,-1
120.52,TAKEOFF:TO_CLIMB,0.241,0,0.075,0.011,-39.173,743.091,-0.05272,-1
120.74,TAKEOFF:TO_CLIMB,0.238,0,0.339,0.175,-9.075,743.091,-0.01221,-1
120.96,TAKEOFF:TO_CLIMB,0.393,0,0.437,0.286,-3.164,743.091,-0.00426,-1
121.22,TAKEOFF:TO_CLIMB,0.281,0,0.095,0.423,-0.245,743.091,-0.00033,-1
121.44,TAKEOFF:TO_CLIMB,0.047,0,-0.139,0.478,0,743.091,0,-1
121.66,TAKEOFF:TO_CLIMB,0.113,0,-0.027,0.5,0,743.091,0,-1
121.88,TAKEOFF:TO_CLIMB,0.154,0,0.351,0.513,0,743.091,0,-1
122.1,TAKEOFF:TO_CLIMB,0.476,0,0.566,0.419,34.134,743.091,0.04593,-1
122.36,TAKEOFF:TO_CLIMB,0.629,0,0.588,0.514,-26.76,743.091,-0.03601,-1
122.58,TAKEOFF:TO_CLIMB,0.329,0,0.053,0.633,-4.407,743.091,-0.00593,-1
122.8,TAKEOFF:TO_CLIMB,0.221,0,-0.497,0.59,-0.788,743.091,-0.00106,-1
123.02,TAKEOFF:TO_CLIMB,0.642,0,-0.731,0.356,1.157,743.091,0.00156,-1
123.24,TAKEOFF:TO_CLIMB,0.526,0,-0.326,0.067,3.432,743.091,0.00462,-1
123.5,TAKEOFF:TO_CLIMB,0.075,0,0.138,-0.165,0,743.091,0,-1
